id,graph_c_louvain_community
1257224546050929670,5
1257232811308013864,11
1257252570346976101,11
1257311373719476715,5
1257345797415587217,0
1257349394530848212,11
1257361593028307148,3
1257408756933666187,5
1257489266114443402,0
1257569254554431187,0
1257575143975619020,11
1257587534365350076,3
1257590489320263179,11
1257695268577713888,11
1257748474728985275,6
1257826546063647693,0
1257871230077715359,12
1257915779442234567,9
1257967932514022490,14
1257985923508674784,7
1258032733463148888,11
1258055100532588137,14
1258207862100401767,2
1258239533524913418,11
1258252438748964551,11
1258259669686198061,0
1258266976836284694,11
1258284089978081943,11
1258296220262489858,11
1258750516052138786,12
1258750556031907696,15
1258801717424283502,11
1258801821982685543,1
1258809910953635595,6
1258931053738045720,14
1258931912823081300,14
1259064291786091990,13
1259348609761276481,11
1259378390665573560,1
1259384494318090359,3
1259472980715444693,14
1259515039558132252,9
1259689666405437813,15
1259758631387858643,11
1259765640432730208,11
1260125032326193412,14
1260129939738621265,0
1260230602429331719,9
1260230942253473705,5
1260263260255666516,11
1260279078929840528,11
1260328759037476306,11
1260395009745650877,11
1260435692194708249,1
1260458493000792487,0
1260821939456399536,5
1260868404651131822,0
1260910811631849288,7
1260912522492625296,5
1260949472975937862,11
1261042836626738620,11
1261157533974811189,0
1261185938589436909,11
1261502974011440798,6
1261539813381848624,11
1261592273735893485,12
1261691627247834193,0
1261707495170670024,12
1261718101467310371,11
1261731231977321996,12
1261806452966041445,0
1261830893782644073,15
1261835290443928558,1
1261963585221026579,5
1261968530530868660,11
1261994085283543594,11
1262008238092020651,11
1262207514730102251,11
1262232105340604422,0
1262240419195403733,0
1262269459483368855,11
1262270865939815796,1
1262284137484934994,11
1262310373986795511,11
1262318923575030092,11
1262364122966025280,0
1262373419716764155,15
1262387275822068071,11
1262405012015062441,1
1262456159913812895,11
1262514227958608613,12
1262517748682235312,11
1262578112788525415,0
1262611611473462655,9
1262614231981530606,11
1262618207511004023,11
1262659726105093888,11
1262684132457265917,11
1262969833191577591,13
1263014424055122428,3
1263039925509157756,3
1263056266000301272,11
1263090251199947824,11
1263099736939489990,2
1263120903496748230,10
1263176615832919540,14
1263308502807237944,12
1263373548388862875,6
1263419534576252299,7
1263522157480809938,11
1263722322076963595,11
1263734252127439838,5
1263765887549153368,6
1263856507281924946,3
1263897098460401546,1
1263899711384226343,1
1263983429258299681,11
1264007191859637262,7
1264080788201535613,11
1264090884116875602,0
1264121759798309121,11
1264418166500598513,7
1264427520152012203,15
1264499696216056660,11
1264580797670780685,5
1264581379440269101,11
1264647521941770933,11
1264747562886716806,11
1264802029910485394,11
1264831011489150811,3
1264844404523495352,15
1264997160843725540,7
1265228284153644363,15
1265281020595791038,14
1265301343640495937,14
1265427459926903587,5
1265542315919321461,11
1265568342352444511,11
1265698975705244237,11
1265704457960382431,11
1265708680027639356,11
1265711440960632480,11
1265813193966003195,14
1265864864571557660,11
1265882008138577758,6
1265955422173950488,5
1265983224341053228,0
1266013523803013467,9
1266020111780551215,7
1266028738052634071,0
1266123216263885464,11
1266124171784860694,11
1266308807475655316,12
1266577116178987194,14
1266817237514322617,11
1266943338268441366,14
1266945264548102140,11
1267010853318739318,11
1267355913204016171,11
1267387304764042141,11
1267387469023894106,11
1267458100182156931,11
1267482273814557390,12
1267493038630890510,11
1267523427308145130,11
1267530582923837965,15
1267552583759103943,11
1267580856186813591,10
1267646148757281032,11
1267740037662420694,3
1268061167248431339,12
1268074344597636571,3
1268096229464979640,15
1268113725079097336,14
1268114175011849057,11
1268144731066173318,11
1268171230996931722,11
1268244179877334515,14
1268271197361645417,15
1268275680437370562,11
1268360362907365422,11
1268378749075233951,11
1268379971357642376,2
1268418725640836992,11
1268421493488318623,11
1268446546695999910,1
1268581958857807569,11
1268810173507002557,14
1268919359348587295,14
1268941932473969634,14
1268944274927820467,14
1268945727437821856,14
1268970551570816491,11
1268996621318405423,10
1269020460061895974,0
1269033294558453604,3
1269061426959202261,0
1269456393049121046,11
1269602622410942496,11
1269640057724218632,5
1269717039986600274,11
1269718169266496373,12
1269728796353221971,7
1269770642259080724,12
1269832936220632695,2
1269835027430203715,0
1269867766803869212,3
1269888398165124734,11
1269905878554480916,7
1270226162180925754,0
1270252219670033501,11
1270318609812273954,1
1270336086316019782,1
1270475028140014590,9
1270488643850411326,15
1270546487612763551,5
1270608681657829732,11
1270609502788052436,14
1270653702395119905,11
1270705461581658944,11
1270705963300501681,11
1270944378387288246,12
1270958840850262725,11
1270992080132318891,6
1271138221485283766,15
1271146301354961277,5
1271152757537910209,11
1271163260696790227,11
1271165782454832831,11
1271174216776083800,15
1271304329498246063,11
1271327603985871001,11
1271335027714578619,11
1271750936707819897,11
1271794146917481174,11
1271859092254826176,0
1271898786541762289,11
1271932159784521480,11
1272387934938460510,11
1272453270869883983,11
1272457434422845020,5
1272474244232190747,0
1272531012370643607,11
1272650809101370435,11
1272671711937072458,15
1272680863549921503,0
1272703882863352033,11
1272726752872191190,0
1272752895523904677,1
1272759901191990755,15
1272760459553593767,3
1273092196960847355,0
1273104486661040281,11
1273210932894454246,15
1273297544980972907,11
1273304149027654350,11
1273334140553342878,11
1273371739972277816,13
1273470864047651880,6
1273524382292037905,15
1273938552245928012,9
1274143713242224033,7
1274181113062055937,14
1274252917619776581,12
1274561020001637964,11
1274575618857015409,11
1274615110079149862,0
1274654918794529166,3
1274964250717632918,1
1275277920150472322,12
1275330732632328131,11
1275341371851741902,11
1275386455129564921,5
1275430037113021093,15
1275439417604052802,11
1275482205821503070,5
1276094698343472272,5
1276208143513705560,11
1276240801288468011,11
1276268798872748212,3
1276404456851244468,1
1276417527821996818,11
1276430908282739884,0
1276485531634428203,11
1276892518739029815,9
1276905257657145527,7
1276956344986991781,11
1277000236423143918,10
1277035878209998855,3
1277078227136284161,11
1277118405219255788,0
1277119649266159669,0
1277336670827142488,4
1277429652124445151,11
1277430377104712065,11
1277469332453435318,7
1277485216952449109,11
1277504204375944889,11
1277508310478017165,11
1277531532052057188,12
1277722361665498749,12
1277729993291641256,7
1277774152263865091,11
1277777178636519408,11
1277794380608550515,11
1277868778656080922,14
1278103522747402853,9
1278182466656695959,0
1278196971820971685,9
1278244622266308271,11
1278467598050579189,0
1278543862973531029,11
1278555982043128922,11
1278665138191793436,11
1278934976435400572,11
1278961611225260979,7
1279017310103071072,10
1279055062385130921,3
1279058571549089906,0
1279059496526591772,5
1279223207994146887,11
1279278329759710817,11
1279285160472306516,11
1279634568360515228,0
1279656198517771490,6
1279683869139196334,11
1279696849757681193,0
1279715453677647435,11
1279822949288048158,11
1279839686058789076,6
1279893185526181512,11
1279904401351971153,7
1280070131232310626,11
1280393783071894673,11
1280420418371175944,1
1280480301681018637,6
1280519640409372699,11
1280586048700014452,11
1280614746012241618,12
1280651923005082855,4
1280656311921596654,11
1280664481280277217,11
1280692581398742617,11
1280828468899522592,11
1281056790659577112,7
1281103676626535715,11
1281156627401030109,15
1281208229092857704,3
1281275566826012781,10
1281283236770157817,5
1281299617190070306,0
1281314231023811043,0
1281434512816742543,11
1281847052216182040,9
1281875808309216505,3
1281944844690199797,15
1282014348515726212,0
1282200825574047237,11
1282289967585208491,15
1282585279534041817,0
1282587911523343670,6
1282735011602709122,10
1282766034063865707,12
1282828032286214545,0
1282849872033075124,0
1282901591231273815,3
1282909791673970699,1
1282918959979566880,2
1282995925778798059,3
1283301840884066002,10
1283310653471445043,11
1283364244503585292,7
1283410317102265675,12
1283429561094735447,7
1283488215985142808,9
1283508824444341294,11
1283524999636567898,11
1283614687900315628,3
1283735907932174036,14
1284097329415534344,5
1284115511398711684,0
1284146971369388783,0
1284272028036456092,1
1284274205636561867,1
1284372668370066698,3
1284419779855830070,1
1284442609500877429,1
1284605268583390765,6
1284793700028520305,11
1284821618208781383,0
1284823036466852990,0
1284840681532016317,15
1284846133917465635,11
1284857401184059444,14
1284878672304811657,11
1284901734594527268,6
1284907183604304158,0
1285009711180715408,2
1285027132246448606,11
1285118013439634893,2
1285134230201648559,9
1285452681707214026,9
1285533020277052003,11
1285534457074905337,11
1285564968030646479,5
1285683612002182666,11
1285776832120854960,0
1285918064761714605,11
1286096133796488837,4
1286224547212970829,11
1286287706622078417,15
1286325713083427870,11
1286353711669890262,11
1286370511883630469,9
1286391149036461998,11
1286418191808264127,3
1286428300327365520,11
1286455425381687910,14
1286484936957827445,7
1286643509670812130,1
1286883184047821015,10
1286909498852179298,10
1286933437350551072,15
1286941482999340127,10
1286944334650236622,15
1286952890055660918,10
1286955788716070809,10
1286958908521744812,10
1286980562473735855,11
1287000203640427020,1
1287033984926259484,1
1287039725288273744,2
1287061875531358442,11
1287066766012087118,7
1287078554841184237,11
1287090982696842997,15
1287182050351064642,1
1287210722815156273,1
1287259783189084761,0
1287264142437117753,15
1287286023333089534,7
1287300545032513985,12
1287301740344641411,0
1287311614619523944,11
1287371359187017570,5
1287379629713116483,5
1287570652877388230,12
1287680470812024178,14
1287695619474760350,1
1287697883837895113,11
1287729259860303749,11
1287741925198625603,0
1287749083059740172,11
1287777046873142920,11
1287841213486192793,11
1287931174329643661,11
1287939138223943273,3
1288089670562207251,14
1288152535184886011,14
1288394602913324439,11
1288400866963143168,0
1288424407335036642,11
1288489422428476393,1
1288518472823855439,3
1288595897431713625,11
1288621546655196418,15
1288626793753266490,0
1288689078307670695,11
1288745729303845158,11
1288795774727016738,7
1289033151396509744,11
1289106979447149187,11
1289120303492132206,0
1289210969305173770,12
1289236568534704845,0
1289286501926185404,11
1289312725731164286,11
1289322745406228035,11
1289324198383311157,0
1289328706604266697,11
1289358540778229611,11
1289362228419974483,2
1289455193668352694,6
1289482715432908721,1
1289510780258303712,11
1289532711426096613,13
1289554630892928739,14
1289857986112083400,11
1289876931702776714,1
1289932810953337103,3
1289946762212207181,3
1290091921886443724,9
1290115823047087347,3
1290139092775828332,5
1290153289138785929,11
1290216444757535995,11
1290623018820037011,11
1290691623543081881,15
1290719629666624729,12
1290780587497535544,11
1290922613526926758,1
1291360756853604742,1
1291498241581820654,11
1291499028192097273,5
1291614670788631185,11
1291628512697118438,11
1291660658368132295,11
1291683004887557020,11
1292029958577901332,0
1292125969870637099,0
1292174333982843950,11
1292357840349435930,1
1292396456785876980,1
1292739847655285796,11
1292743394662009450,11
1292838303886693532,6
1292849371670900338,7
1292888358767070096,11
1292890275563732552,11
1292948101449172160,11
1292979862784692088,1
1293038756821903942,11
1293069914463395492,11
1293081534294449154,10
1293127717173080177,12
1293135930205609104,12
1293247778745779300,14
1293400388101223139,3
1293525659066602487,5
1293541769583236644,11
1293579361580994138,11
1293787333207387234,11
1293813568436303219,3
1293856327072015148,11
1294048295711790250,12
1294128231884833582,3
1294200698982275681,11
1294205751772964164,5
1294230668675862960,3
1294249071802583676,5
1294273201018658345,7
1294342695892921084,3
1294346780580314983,11
1294374109108312214,3
1294376482668618925,6
1294404446270265294,7
1294471661597374727,13
1294509871571962209,11
1294534627366734395,7
1294612217377390468,7
1294639537334088117,11
1294827958680964787,15
1294939006965017728,0
1294963483513864399,7
1294976914669876978,6
1294985558159867519,7
1295053130705306440,11
1295055705385291030,7
1295115382167019150,3
1295155295452503608,1
1295198349907129178,11
1295199519112340048,15
1295208870698755593,11
1295220690328768659,5
1295246794874752496,14
1295293553341415937,1
1295411945135742270,15
1295719928333641401,5
1295862514174604076,9
1295910152328599128,11
1295970136216171103,15
1296018421568191535,11
1296101662809713052,0
1296396079522147973,11
1296406662334695799,11
1296427674898281241,5
1296442817117923385,0
1296472021379094409,12
1296556988263790663,3
1296609273403907739,11
1296778845495235987,11
1296782877293105489,11
1297027600058669772,11
1297083789153957360,3
1297218200071667776,11
1297232365887624688,3
1297281030464714306,11
1297375368946431956,11
1297417408703918566,11
1297447165672359951,11
1297452112667457530,11
1297465923048200959,11
1297469392215154951,3
1297543189226938164,3
